ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Classify_Row7,Location_Center_X,Location_Center_Y,Number_Object_Number
1,11,311,150.0,393.0,1.0,2.2218375782841404,0.8675909993016975,4.0,0.3470982142857143,0.16135544229801685,37.579933394675756,34.828149534535996,4.123105625617661,1.7397433383935483,1.4142135623730951,18.729009603066142,18.68769107103118,-23.763131326788027,155.62999999999994,0.5213746856663872,0,0,0,0,0,1,0,0,139.88102893890675,395.0385852090032,11
1,12,13,226.0,389.0,1.0,0.9723636797637956,0.518323926132807,1.0,0.8125,1.048203719259013,4.402870669384355,3.605551275463989,2.0,1.1725108220860991,1.0,2.8284271247461903,3.7652661819211213,-45.0,12.483999999999998,0.896551724137931,0,0,0,0,0,1,0,0,225.6153846153846,389.38461538461536,12
1,13,10,303.0,393.0,1.0,1.0115928344559135,0.6765233455551337,1.0,0.8333333333333334,0.9249340902219712,4.18353335561788,3.1622776601683795,1.4142135623730951,1.082842712474619,1.0,2.0,3.0808425946456057,0.0,11.655999999999999,0.9090909090909091,0,0,0,0,0,1,0,0,303.5,392.8,13
1,14,408,125.0,480.0,1.0,3.210128247600964,0.6396720137877917,8.0,0.21085271317829457,0.06481179986556063,45.77906051739624,45.35416188179427,3.605551275463989,1.4703784439346799,1.0,37.57019137834748,35.187982322078504,-14.260815297621138,281.25999999999954,0.29705132872224244,0,0,0,0,0,0,1,0,132.9142156862745,475.6421568627451,14
1,15,55,213.0,496.0,1.0,11.984333337398983,0.8779980622288612,3.0,0.10912698412698413,0.2977659396686905,36.97586786191099,25.495097567963924,2.8284271247461903,1.2733646881949656,1.0,14.650066019958418,17.699023682623736,-43.72917210810594,48.17800000000002,0.20872865275142316,0,0,0,0,0,0,1,0,214.8909090909091,488.25454545454545,15
1,16,73,289.0,486.0,1.0,2.7591507466909913,0.8545977055203104,3.0,0.3476190476190476,0.3400914610200236,20.162424014335567,17.804493814764857,3.1622776601683795,1.4348919450325481,1.0,9.192388155425117,10.470157933060246,43.390487852308055,51.93600000000002,0.5725490196078431,0,0,0,0,0,0,1,0,290.73972602739724,484.54794520547944,16
1,17,20,378.0,470.0,1.0,1.0170906215996953,0.563243223981547,1.0,0.6666666666666666,0.9171364582138997,5.637450272752668,5.0990195135927845,2.23606797749979,1.2978708664619076,1.0,3.5355339059327378,4.65817528964907,-26.011982848078354,16.554,0.9302325581395349,0,0,0,0,0,0,1,0,377.3,470.15,17
1,18,400,129.0,572.0,1.0,3.220322045411228,0.7280329485619268,5.0,0.24479804161566707,0.1162055064042799,47.2292947195932,42.42640687119285,4.123105625617661,1.720372505934993,1.4142135623730951,32.37624162269305,32.377671775945124,-85.75933073003374,207.97999999999968,0.3900536323744515,0,0,0,0,0,0,0,1,135.8425,568.375,18
1,19,208,223.0,560.0,1.0,2.5554032260013786,0.7889766710384847,5.0,0.2184873949579832,0.1825411089107709,31.37903525790399,33.37663853655727,4.0,1.7452573674396656,1.4142135623730951,21.920310216782973,19.280005822488153,-46.907348625496724,119.66200000000005,0.3626852659110724,0,0,0,0,0,0,0,1,223.26442307692307,559.3846153846154,19
1,20,31,305.0,576.0,1.0,1.0317660542688245,0.38929817879353823,1.0,0.6326530612244898,0.5701122743890591,6.720150235832949,6.4031242374328485,3.1622776601683795,1.425084431678484,1.0,5.366563145999495,6.190009606635906,12.653002984951351,26.14,0.8266666666666667,0,0,0,0,0,0,0,1,304.80645161290323,575.9677419354839,20
1,21,1,365.0,535.0,1.0,0.0,0.0,1.0,1.0,0.7853981633974483,0.095,0.0,1.0,1.0,1.0,0.0,0.095,0.0,4.0,1.0,0,0,0,0,0,0,1,0,365.0,535.0,21
2,1,1865,114.0,41.0,1.0,1.0045960077933422,0.3142144078102048,2.0,0.5766852195423624,0.8244870965335857,50.065899300098145,66.2872536767062,23.0,8.229704806894214,7.211102550927978,47.01154284005536,47.530163900574316,-75.34004050325782,168.59799999999987,0.8514037890892491,0,1,0,0,0,0,0,0,113.46756032171582,40.47077747989276,1
2,2,1817,206.0,40.0,1.0,1.0077546195282499,0.16568154625404768,1.0,0.7567680133277801,0.73702163354789,48.593659297286614,50.21951811795888,21.400934559032695,7.651319739092996,6.708203932499369,47.47513280965223,47.922061242406464,79.16971459387521,176.01199999999983,0.9473409801876954,0,1,0,0,0,0,0,0,204.32471106219043,41.232801320858556,2
2,3,1324,293.0,44.0,1.0,1.180670777926847,0.44534404702441915,2.0,0.6260047281323877,0.21239373638465622,46.98709653730427,49.678969393496885,14.142135623730951,4.363756632900882,3.1622776601683795,43.03578481469889,42.07034445701835,-33.69626931215603,279.8839999999994,0.7699912765338759,0,1,0,0,0,0,0,0,293.13746223564954,40.64274924471299,3
2,4,345,386.0,32.0,1.0,3.1308310091753713,0.3812661868918583,7.0,0.195578231292517,0.1382547694749445,38.512880626226,44.77722635447622,5.385164807134504,1.8917672301061772,1.4142135623730951,35.46310236994306,35.60382182174249,-36.986880450798246,177.0819999999998,0.30955585464333785,0,1,0,0,0,0,0,0,388.1246376811594,39.73623188405797,4
2,5,1949,115.0,134.0,1.0,1.00982605835033,0.34765075237849835,2.0,0.7496153846153846,0.6343285740083823,51.61283988461246,55.758407437802596,23.706539182259394,8.357394547469134,7.211102550927978,48.08326112068523,48.39344258570896,-55.156019898452506,196.4959999999998,0.9365689572321,0,0,1,0,0,0,0,0,114.49102103642893,134.7619291944587,5
2,6,1873,204.0,135.0,1.0,1.0657054896962557,0.5067093771069514,3.0,0.6949907235621521,0.3619144893259901,53.96455480167138,58.66856057549052,20.808652046684813,7.0910431891360375,6.0,47.546442042947824,46.523756507204375,-40.348777671873805,255.01799999999957,0.8186188811188811,0,0,1,0,0,0,0,0,202.08222103577148,133.69300587293114,6
2,7,438,279.0,123.0,1.0,3.5636885177833437,0.4813327029232129,11.0,0.2425249169435216,0.046806748811417276,47.39302240369703,46.32493928760188,3.1622776601683795,1.3768396804811314,1.0,40.02807234107665,41.5417840890695,86.70817805717621,342.91599999999926,0.30640083945435465,0,0,1,0,0,0,0,0,295.3972602739726,133.6552511415525,7
2,8,41,370.0,141.0,1.0,17.077216495864747,0.9925570065501426,2.0,0.11388888888888889,0.46714958733830625,41.9155557634944,25.553864678361276,2.23606797749979,1.2874596208288862,1.0,4.556322725118565,5.104514301652735,-29.440925715275128,33.21,0.3761467889908257,0,0,1,0,0,0,0,0,378.0975609756098,136.34146341463415,8
2,9,1650,116.0,225.0,1.0,1.0023036076903828,0.32871479836345674,1.0,0.7801418439716312,0.914229855350646,47.15960984922002,47.16990566028302,22.0,7.8316902846638605,7.0,43.840620433565945,44.53891428810569,-82.8974045247154,150.598,0.9666080843585239,0,0,0,1,0,0,0,0,115.83333333333333,225.68121212121213,9
2,10,1571,202.0,225.0,1.0,1.049371359906254,0.43048872087705425,1.0,0.6324476650563607,0.35482251964146383,48.076890289947336,55.226805085936306,17.08800749063506,6.0958021416002275,5.0990195135927845,44.54772721475249,43.39400679031628,-49.06748383891637,235.87799999999964,0.838985313751669,0,0,0,1,0,0,0,0,203.33227243793763,226.23870146403564,10
