"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,48,291,206,2.36986037671327,0.0573625436107827,0.0242050308847048,341.652920962199,20.9725085910653
2,49,326,237,1.61194305304967,0.064723294488357,0.0401523455595441,144.08282208589,23.5
3,50,405,430,2.4996835105035,0.100684376551216,0.0402788497536378,440.716049382716,30.4518518518519
4,51,389,410,1.73974731419859,0.08758152936587,0.0503415229620367,107.341902313625,45.3650385604113
5,52,309,237,2.27721876697636,0.129170385744617,0.0567228707306528,17.546925566343,59.2394822006473
6,53,310,219,1.71433359239751,0.0619177637165071,0.036117686774086,140.309677419355,64.3258064516129
7,54,587,277,2.00114034064391,0.249301405844621,0.124579671291021,60.2248722316865,82.1516183986371
8,55,212,102,1.83272254033052,0.0701422687862312,0.0382721700872307,443.410377358491,73.2830188679245
9,56,316,149,1.90410350556058,0.18572639221674,0.0975400715740296,126.73417721519,97.7563291139241
10,57,444,349,2.49187168953564,0.0569074224144034,0.0228372201720419,257.22972972973,147.045045045045
11,58,503,444,2.76051082181465,0.288446539046032,0.104490276497601,99.2604373757455,148.075546719682
12,59,423,211,1.42104735103325,0.0984299981548488,0.069265811644686,396.699763593381,173.420803782506
13,60,315,247,2.21189392134525,0.0591033750292162,0.0267207095506959,182.774603174603,179.279365079365
14,61,708,427,2.37844957779667,0.181270843759254,0.0762138686695129,90.7175141242938,202.464689265537
15,62,335,50,2.2505132416065,0.152153719842081,0.0676084534981308,487.086567164179,201.758208955224
16,63,304,134,1.68222771019847,0.187717340673726,0.111588543890755,418.447368421053,214.444078947368
17,64,461,176,1.76278056293411,0.0611354201783518,0.0346812425005375,381.611713665944,229.303687635575
18,65,236,129,1.0888219540889,0.0476333644979458,0.0437476157778286,163.279661016949,222.427966101695
19,66,345,125,1.6774910901119,0.0571799337227701,0.0340865796902419,202.585507246377,235.521739130435
20,67,356,28,1.89356077719639,0.198069648005226,0.104601685031989,243.075842696629,236.067415730337
21,68,319,155,2.88888041251084,0.18192231627169,0.0629732942505482,422.144200626959,245.354231974922
22,69,381,375,1.68392232047663,0.113652238880989,0.067492566313166,41.7979002624672,254.853018372703
23,70,295,289,2.50545649395898,0.054191717971895,0.0216294787407241,131.854237288136,265.6
24,71,397,335,2.32656491525889,0.192363532167613,0.0826813517671428,242.901763224181,275.531486146096
25,72,422,229,3.31742729808312,0.164210000300118,0.0494992009003489,468.049763033175,297.35308056872
26,73,395,191,2.04563144282423,0.300645688408841,0.146969626157958,214.863291139241,302.718987341772
27,74,321,170,2.23466608046128,0.0661398738920274,0.0295972067014034,318.91277258567,311.105919003115
28,75,310,251,1.87843004478124,0.0584739009197252,0.0311291341842518,152.206451612903,328.048387096774
29,76,450,207,1.64528021844747,0.14140128684418,0.085943588975749,91.6666666666667,335.435555555556
30,77,377,252,1.98466734863192,0.0642121093088331,0.0323540916582803,279.63925729443,337.925729442971
31,78,309,241,2.47705832791234,0.197832675689242,0.0798659738690833,318.938511326861,351.708737864078
32,79,268,73,2.33255115601021,0.16103437948732,0.0690378768638738,350.246268656716,355.727611940299
33,80,444,343,2.40601872854691,0.382112852151763,0.158815410544429,123.862612612613,363.315315315315
34,81,626,134,0.871556214474363,0.226949260827141,0.26039543641372,486.456869009585,370.258785942492
35,82,311,228,2.41108477798098,0.114201856252654,0.0473653424780384,375.530546623794,376.11575562701
36,83,498,112,2.03196891685806,0.0637275584369982,0.0313624671658547,225.349397590361,388.022088353414
37,84,363,179,2.04874644001126,0.228265593574901,0.11141720083899,161.909090909091,378.727272727273
38,85,220,116,0.378612895163161,0.0623328270112431,0.164634717431854,446.25,385.563636363636
39,86,392,87,2.86913029811123,0.204909590295262,0.0714187119456218,351.81887755102,409.451530612245
40,87,382,147,3.34924867052812,0.156349690445575,0.0466820191111464,312.104712041885,423.301047120419
41,88,348,112,2.10032852110717,0.155135274736935,0.0738623854210945,206.097701149425,437.23275862069
42,89,971,564,2.07953687121663,0.307920995981974,0.148071909781443,86.7394438722966,443.73429454171
43,90,306,150,2.0787258066888,0.0518792781983982,0.0249572493069861,23.3104575163399,456.267973856209
44,91,372,54,2.46312416846832,0.13392462043183,0.0543718510606433,456.333333333333,458.016129032258
45,92,124,356,1.02677070853087,0.183815223089361,0.179022659647517,103.782258064516,448.701612903226
46,93,411,99,1.82492258635916,0.116385572093588,0.0637756214776128,304.029197080292,488.413625304136
47,94,406,334,2.71181009241108,0.202426748238541,0.0746463584618358,101.049261083744,489.899014778325
