"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,50,598,348,2.41164400174401,4696.92474916388,1947.60285753919,147.292642140468,45.2993311036789
2,51,312,99,2.6631431434562,11810.3942307692,4434.75757575758,310.544871794872,34.2307692307692
3,52,363,190,1.75333626246272,19372.0771349862,11048.6947368421,275.154269972452,38.8457300275482
4,53,196,113,2.16252815422018,2751.36734693878,1272.29203539823,185.989795918367,37.2448979591837
5,54,272,60,1.70336031663836,7368.87867647059,4326.08333333333,250.180147058824,65.7022058823529
6,55,306,304,2.69504788201417,9353.66013071895,3470.68421052632,350.787581699346,73.6045751633987
7,56,335,338,2.75035193837331,3912.48955223881,1422.54142011834,430.770149253731,84.9701492537313
8,57,354,40,1.07729305993953,11044.7316384181,10252.3,159.38418079096,84.228813559322
9,58,321,287,2.68766967790265,3969.86604361371,1477.06620209059,118.211838006231,91.7196261682243
10,59,424,343,2.34272472146086,4127.85377358491,1761.98839572193,320.01179245283,114.356132075472
11,60,413,408,2.54489654353933,15531.1355932203,6102.85539215686,41.2469733656174,107.271186440678
12,61,343,244,2.49808458046419,5337.07580174927,2136.46721311475,146.615160349854,117.644314868805
13,62,410,218,3.50742092000459,14542.3463414634,4146.16513761468,195.80487804878,123.7
14,63,344,300,2.65012964599857,8552.85174418605,3227.33333333333,279.863372093023,128.662790697674
15,64,346,238,2.69401949800638,6993.73121387283,2596.02100840336,102.861271676301,140.829479768786
16,65,259,210,2.59067940354996,4063.7027027027,1568.58571428571,235.899613899614,137.382239382239
17,66,407,320,2.75761018881928,6930.01228501229,2513.05,474.759213759214,146.565110565111
18,67,431,91,3.24967975915774,16064.8097447796,4943.50549450549,348.097447795824,161.215777262181
19,68,1003,734,2.54040566425404,14871.0837487537,5853.8224654449,175.187437686939,171.69890329013
20,69,354,105,2.30402121639688,17679.4350282486,7673.29523809524,382.655367231638,163.014124293785
21,70,367,313,2.93906345848073,10042.9019073569,3417.04153354633,434.841961852861,176.220708446866
22,71,383,193,3.25979286248111,6527.10182767624,2002.30569948187,264.469973890339,182.767624020888
23,72,531,55,3.2446065692956,11068.1789077213,3411.25454545455,368.939736346516,196.775894538606
24,73,407,370,2.64867324857615,13757.7886977887,5194.21891891892,189.525798525799,200.663390663391
25,74,213,113,1.91458282459967,4036.04225352113,2108.05309734513,22.5399061032864,205.12676056338
26,75,611,178,2.8329206721678,9894.78232405892,3492.78482142857,261.049099836334,219.844517184943
27,76,513,283,3.15590583882501,5741.99610136452,1819.44468390805,388.769980506823,235.711500974659
28,77,772,415,2.46391690123125,8383.7189119171,3402.59807777107,214.563471502591,244.831606217617
29,78,383,302,3.30961764467273,16949.362924282,5121.24503311258,167.715404699739,234.960835509138
30,79,318,246,3.51953734714889,6893.75786163522,1958.71138211382,349.047169811321,237.411949685535
31,80,382,207,2.40198154698995,6525.10471204189,2716.55072463768,346.38219895288,289.575916230366
32,81,355,162,3.28641801562354,10232.4450704225,3113.55555555556,383.614084507042,302.07323943662
33,82,302,244,2.87034364036331,5053.35761589404,1760.54098360656,150.87417218543,313.311258278146
34,83,399,150,2.25834335129306,18864.2280701754,8353.12666666667,444.949874686717,315.65664160401
35,84,396,362,2.510524482385,11224.1111111111,4470.82320441989,195.224747474747,325.527777777778
36,85,627,391,2.97072687822399,8681.17543859649,2922.23950381679,420.051036682616,340.30303030303
37,86,420,146,2.85476703230017,12329.8952380952,4319.05479452055,158.685714285714,353.871428571429
38,87,507,380,2.35406193156842,4728.49309664694,2008.65280273087,219.846153846154,371.041420118343
39,88,329,151,3.18859703946674,7102.94832826748,2227.60927152318,336.206686930091,367.80547112462
40,89,717,355,3.15810728757803,12037.2245467225,3811.53122760242,148.725244072524,394.835425383543
41,90,481,215,2.65123432742667,3867.59043659044,1458.78860898138,281.139293139293,396.846153846154
42,91,329,266,2.07091920310453,4206.5896656535,2031.26691729323,32.2218844984802,395.066869300912
43,92,475,252,2.16782326768625,7455.61684210526,3439.21801801802,95.9347368421053,416.484210526316
44,93,404,82,2.69663174761921,5782.83415841584,2144.4656518345,346.866336633663,432.339108910891
45,94,786,541,2.98663120494267,8458.28498727735,2832.04868859586,283.777353689567,442.582697201018
46,95,668,243,2.85515684354075,16025.6706586826,5612.8862745098,414.965568862275,457.40119760479
47,96,543,261,2.94504864901342,9485.74217311234,3220.91187739464,56.9981583793738,458.289134438306
48,97,851,684,3.03952813934854,13207.8319623972,4345.35604109525,107.609870740306,473.616921269095
49,98,382,178,2.17075082045946,15235.5,7018.5393258427,132.989528795812,494.861256544503
