"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,42,634,302,2.18089882080373,0.154289602276242,0.0707458781693418,214.83596214511,43.6135646687697
2,43,459,171,3.51881348529647,0.176084092835357,0.0500407576505925,57.281045751634,41.0718954248366
3,44,291,313,3.40907735340683,0.0661901761787791,0.0194158622163949,441.096219931271,38.4158075601375
4,45,476,351,2.40321754495637,0.0654461693123118,0.0272327278276008,90.0378151260504,58.0966386554622
5,46,968,807,3.80583226412484,0.127563279226859,0.0335178406125034,373.076446280992,77.1404958677686
6,47,938,613,3.14834024339746,0.124725569419358,0.0396162929597354,292.840085287846,71.5874200426439
7,48,259,158,3.23379907110282,0.0435244452181967,0.0134592299215899,470.694980694981,56.953667953668
8,49,333,221,3.20040243612149,0.0731692094933111,0.0228625027488679,441.363363363363,76.2432432432432
9,50,200,144,1.6709448042201,0.0495427634088655,0.0296495511304392,43.775,101.5
10,51,377,162,3.20592219445887,0.0765480368782632,0.0238770725660683,296.480106100796,112.588859416446
11,52,269,249,2.67406429609092,0.0532972108606797,0.01993116281407,208.959107806691,125.189591078067
12,53,320,245,2.78445300255845,0.0873049229419394,0.0313544250384979,77.784375,127.296875
13,54,651,519,2.96085163350066,0.0677622222480055,0.0228860580115895,364.199692780338,157.15668202765
14,55,522,467,3.39641578966821,0.185889701826435,0.0547311381580269,151.840996168582,150.745210727969
15,56,378,329,3.27713940783588,0.0913894308263729,0.0278869524463482,318.169312169312,150.301587301587
16,57,555,390,2.97311975063319,0.0572781616590268,0.0192653395971784,216.935135135135,158.010810810811
17,58,634,416,2.55679004055394,0.100684273267421,0.0393791714104172,286.175078864353,171.269716088328
18,59,297,269,2.52868518023249,0.0766466835132434,0.0303108841355239,102.188552188552,160.185185185185
19,60,775,697,2.84495503877371,0.0730696082123071,0.0256839237233792,118.983225806452,202.852903225806
20,61,337,266,2.63003836404037,0.0550676366333345,0.0209379594557463,340.489614243323,209.451038575668
21,62,462,420,3.17437293870509,0.245779873085893,0.077426275309086,385.78354978355,218.417748917749
22,63,1235,455,2.98806065761678,0.118435758745597,0.0396363301540402,451.765182186235,242.642105263158
23,64,298,218,2.67140025714567,0.13047006492253,0.0488395793829616,29.7147651006711,239.305369127517
24,65,400,315,2.61717711611098,0.225222629129473,0.0860555549500388,193.1525,258.77
25,66,650,394,2.94144125900442,0.218890974288548,0.0744162317090211,250.853846153846,277.709230769231
26,67,447,278,2.2969055292476,0.245981816502922,0.107092700753565,128.145413870246,280.697986577181
27,68,233,94,2.46011412071294,0.155446734061772,0.063186798024119,382.789699570815,277.613733905579
28,69,395,302,3.63538856122178,0.22801776613714,0.0627217042407449,439.939240506329,297.336708860759
29,70,516,485,2.33361433513928,0.109479046346618,0.0469139414761452,30.8352713178295,308.808139534884
30,71,795,276,1.74984844063326,0.24548944752264,0.140291834322405,179.57106918239,314.979874213836
31,72,318,162,2.24882787880352,0.102803245469198,0.0457141457726387,305.817610062893,339.40251572327
32,73,643,470,3.08784772560509,0.121573634688337,0.039371641833314,430.317262830482,357.186625194401
33,74,733,456,3.28458826109397,0.166546998880346,0.0507055940170947,170.93997271487,372.703956343793
34,75,611,114,3.07445685547465,0.120644420211486,0.0392408890034205,379.369885433715,383.518821603928
35,76,637,356,3.20316687692544,0.309054888043215,0.0964841670502853,219.281004709576,407.609105180534
36,77,396,181,1.70062167197391,0.408263839277801,0.240067409469108,39.1111111111111,400.699494949495
37,78,296,173,1.93284188341708,0.070977701207731,0.0367219387248838,152.016891891892,425.091216216216
38,79,716,536,2.73402472059545,0.0939485617519403,0.0343627330960925,106.185754189944,462.84217877095
39,80,335,221,2.83666935253967,0.0916928746061407,0.0323241320050389,156.665671641791,462.716417910448
40,81,398,105,1.59629115627087,0.0983806267164003,0.0616307534687027,396.929648241206,469.562814070352
41,82,355,248,2.63092633487741,0.0975799406187641,0.0370895753807987,59.6281690140845,477.594366197183
