"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,69,404,242,2.69627510013528,18481.25,6854.36363636364,485.715346534653,30.0792079207921
2,70,469,76,2.91668259271359,8150.59275053305,2794.47368421053,233.643923240938,32.727078891258
3,71,198,162,2.14245916699723,2906.61616161616,1356.67283950617,97.3434343434343,31.1363636363636
4,72,284,182,2.3067238715622,5928.77464788732,2570.21428571429,35.8908450704225,45.3239436619718
5,73,403,136,2.35395145030433,22025.4044665012,9356.77941176471,377.630272952854,57.8238213399504
6,74,437,180,1.81467696528866,20002.1922196796,11022.4533634822,418.093821510297,58.20823798627
7,75,130,54,1.1114376081324,4700.90769230769,4229.57407407407,97,67.5615384615385
8,76,348,198,2.91384320167972,7824.90517241379,2685.42424242424,68.9712643678161,76.8649425287356
9,77,224,147,1.92598829116155,3346.03125,1737.30612244898,481.066964285714,74.5848214285714
10,78,266,151,2.78195239351739,7415.8007518797,2665.6821192053,242.56015037594,78.9962406015038
11,79,295,364,2.57938788795978,3008.34576271186,1166.3021978022,199.949152542373,81.2745762711864
12,80,314,62,2.23066356438454,5061.9872611465,2269.27419354839,144.585987261146,89.2898089171974
13,81,299,153,2.09866884458656,7672.15719063545,3655.72549019608,385.214046822742,95.438127090301
14,82,252,141,1.96402871828981,5935.5873015873,3022.14893617021,291.996031746032,98
15,83,222,132,1.90449984591723,5580.32882882883,2930.07575757576,415.932432432432,103.297297297297
16,84,246,284,2.42340776496392,3016.10162601626,1244.57042253521,258.829268292683,115.589430894309
17,85,349,191,2.56548664551257,9054.94555873925,3529.52356020942,434.060171919771,127.134670487106
18,86,157,86,1.56685951978154,2385.1974522293,1522.27906976744,33.6942675159236,127.904458598726
19,87,267,32,2.78782093699295,7324.04119850187,2627.15625,329.205992509363,132.546816479401
20,88,215,132,2.16571147325823,3600.2,1662.36363636364,69.2976744186047,134.804651162791
21,89,348,194,2.60603721785746,6955.00287356322,2668.80412371134,399.051724137931,143.376436781609
22,90,390,70,2.81163208889614,5681.50512820513,2020.71428571429,264.323076923077,151.482051282051
23,91,250,134,2.84416129181206,6435.488,2262.70149253731,354.964,145.752
24,92,432,109,2.81503587479062,16789.4421296296,5964.20183486239,115.337962962963,150.918981481481
25,93,263,114,2.27237054614856,2744.92395437262,1207.95614035088,470.448669201521,151.802281368821
26,94,635,326,2.57076727715495,11515.2598425197,4479.30854918286,184.754330708661,181.80157480315
27,95,376,164,2.70985121212497,11538.1994680851,4257.87195121951,74.7686170212766,172.324468085106
28,96,509,139,2.15488889849032,13882.1198428291,6442.15107913669,145.255402750491,183.870333988212
29,97,297,266,2.62469467796268,10370.7508417508,3951.22180451128,217.121212121212,181.545454545455
30,98,261,178,1.88217908101551,15739.0881226054,8362.16292134831,111.804597701149,185.030651340996
31,99,249,202,1.87446556327561,4126.50602409639,2201.43069306931,425.461847389558,189.056224899598
32,100,337,190,2.4005664329977,10579.5489614243,4407.1052631579,21.4391691394659,195.427299703264
33,101,591,247,2.54651758941836,9636.16751269036,3784.05692257218,389.791878172589,204.309644670051
34,102,352,265,2.07412957094833,17324.5625,8352.69056603774,248.105113636364,202.857954545455
35,103,461,96,3.0418830942525,5579.38394793926,1834.1875,489.472885032538,215.056399132321
36,104,341,243,2.43715774440634,17553.3929618768,7202.40329218107,285.422287390029,212.953079178886
37,105,503,72,2.64179416778375,5262.74751491054,1992.11111111111,226.755467196819,231.182902584493
38,106,284,119,2.78308687032569,9948.3661971831,3574.57983193277,352.757042253521,227.985915492958
39,107,352,189,3.00042009518566,8640.51136363636,2879.7671957672,166.607954545455,237.835227272727
40,108,665,271,2.4076906144705,19901.2556390977,8265.70304319372,41.6045112781955,249.362406015038
41,109,267,203,2.31361792574542,7432.13857677903,3212.34482758621,381.812734082397,238.378277153558
42,110,319,184,2.36301555958165,4144.11285266458,1753.73913043478,286.912225705329,260.74921630094
43,111,278,214,2.17455309233711,5808.59712230216,2671.16822429907,319.809352517986,257.820143884892
44,112,380,188,2.98188632539364,14546.9421052632,4878.43617021277,160.831578947368,276.655263157895
45,113,369,173,3.0144230804439,6899.35230352304,2288.78034682081,402.349593495935,282.642276422764
46,114,376,150,2.72019007923455,6325.0585106383,2325.22666666667,230.632978723404,294.917553191489
47,115,248,92,1.93656640702975,5350.75403225806,2763.01086956522,99.4193548387097,307.25
48,116,328,91,2.13642244710984,6804.41158536585,3184.95604395604,203.939024390244,321.47256097561
49,117,359,107,2.86590131742678,13650.6629526462,4763.13084112149,441.947075208914,324.459610027855
50,118,948,371,2.01987789460884,20193.1033755274,9997.19014175258,63.0907172995781,336.726793248945
51,119,411,175,2.36403049873854,9564.21897810219,4045.72571428571,158.598540145985,328.829683698297
52,120,306,79,3.25149560149601,3223.96078431373,991.53164556962,284.267973856209,329.169934640523
53,121,609,123,2.90658603325553,11002.908045977,3785.50915750916,484.673234811166,342.714285714286
54,122,309,150,3.38566684489741,6568.05825242718,1939.96,127.132686084142,349.799352750809
55,123,360,112,3.52103023263157,4204.04722222222,1193.98214285714,299.127777777778,363.444444444444
56,124,339,55,2.3768099990687,12519.0471976401,5267.16363636364,344.716814159292,367.902654867257
57,125,370,294,2.2578237309763,5286.49459459459,2341.41156462585,28.8513513513514,375.694594594595
58,126,373,208,2.74815696628519,13113.5576407507,4771.76442307692,372.061662198391,390.099195710456
59,127,568,160,3.30121103355243,8104.48767605634,2455.00441919192,256.214788732394,415.274647887324
60,128,301,306,2.21119509363253,4260.23588039867,1926.66666666667,29.8571428571429,413.717607973422
61,129,260,98,2.21347027703413,6909.05384615385,3121.36734693878,169.592307692308,414.169230769231
62,130,232,83,1.9245864231067,3332.03879310345,1731.30120481928,436.788793103448,415.353448275862
63,131,456,132,2.59961647000125,19434.4890350877,7475.90625746358,128.489035087719,440.831140350877
64,132,432,98,2.59689464866298,8213.4212962963,3162.78571428571,403.736111111111,460.768518518519
65,133,678,345,3.30118236375796,3926.61061946903,1189.45583333333,257.020648967552,470.823008849558
66,134,369,75,2.53706579200476,15503.7046070461,6110.88,106.056910569106,473.910569105691
67,135,322,235,2.10472658612777,19218.6614906832,9131.1914893617,139.074534161491,475.065217391304
68,136,394,253,2.91510983301949,8698.2614213198,2983.85375494071,351.662436548223,487.200507614213
