"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,31,365,297,2.90699482071435,13075.4082191781,4497.91245791246,268.564383561644,29.7917808219178
2,32,515,345,2.73280565704212,5577.8,2041.05256648114,354.398058252427,33.3165048543689
3,33,253,193,1.47504534179306,7133.98418972332,4836.45077720207,57.0237154150198,32.8181818181818
4,34,593,285,1.95614422981441,7683.77571669477,3928.02105263158,273.247892074199,62.0151770657673
5,35,427,246,3.48241077961083,11392.1264637002,3271.33333333333,351.967213114754,76.1241217798595
6,36,290,127,2.37232661730981,4519.02068965517,1904.88976377953,132.986206896552,89.1793103448276
7,37,399,274,2.00507715430541,26048.2280701754,12991.1350364964,233.340852130326,96.9172932330827
8,38,360,326,2.90158550102708,7932.69444444444,2733.91717791411,280.736111111111,101.827777777778
9,39,372,289,2.06352417765859,5231.64784946237,2535.29757785467,104.091397849462,107.258064516129
10,40,442,356,3.41317845965928,12854.2601809955,3766.06741573034,332.079185520362,118.201357466063
11,41,452,223,2.39467708696615,16765.9933628319,7001.35874439462,367.329646017699,139.557522123894
12,42,410,357,2.8863387087423,14468.8682926829,5012.87955182073,105.812195121951,158.704878048781
13,43,470,98,3.06429422625709,14315.8510638298,4671.82653061224,333.617021276596,167.144680851064
14,44,365,143,2.70417167743889,4032.84657534247,1491.34265734266,30.1643835616438,168.161643835616
15,45,363,294,2.3265723251956,7076.38842975207,3041.55102040816,37.3608815426997,226.358126721763
16,46,285,151,1.85349921797713,6762.05614035088,3648.26490066225,80.4912280701754,235.063157894737
17,47,312,34,2.37197601217575,3216.88782051282,1356.20588235294,450.083333333333,237.201923076923
18,48,431,229,2.5605610854669,14506.6519721578,5665.4192139738,254.236658932715,257.241299303944
19,49,369,316,2.92997058301938,15715.7317073171,5363.78481012658,290.636856368564,261.452574525745
20,50,400,357,2.92233313586935,9652.0325,3302.85154061625,120.7025,288.7875
21,51,971,564,2.60450344795225,12007.5818743563,4610.31521528494,269.371781668383,315.24613800206
22,52,426,333,3.0601450268468,5301.02582159624,1732.27927927928,179.603286384977,300.842723004695
23,53,449,222,3.4283018592619,5965.9710467706,1740.21171171171,217.690423162584,325.02004454343
24,54,346,297,2.8456775219781,4032.21965317919,1416.96296296296,177.85838150289,343.546242774566
25,55,259,128,2.58743375943674,3176.2972972973,1227.5859375,435.969111969112,358.189189189189
26,56,278,188,2.16964550480792,13777.7913669065,6350.25,268.895683453237,363.320143884892
27,57,492,349,2.82921311943326,12049.1890243902,4258.84813753582,302.957317073171,383.085365853659
28,58,362,195,3.26967846495372,8770.11602209945,2682.25641025641,201.527624309392,395.67955801105
29,59,654,299,2.93278530121719,8941.0504587156,3048.65496120866,131.267584097859,435.036697247706
30,60,324,241,2.41090589306363,3406.20987654321,1412.83402489627,136.407407407407,483.799382716049
