"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,38,343,235,3.09196667522807,0.238833143040429,0.0772431168013194,160.944606413994,20.399416909621
2,39,329,230,2.86107205305987,0.197678866231483,0.0690925857739475,289.200607902736,21.0273556231003
3,40,430,481,2.21988125008897,0.285421849854773,0.128575278449392,338.648837209302,36.2488372093023
4,41,381,317,2.67575837626259,0.0969533420361823,0.0362339674973206,478.994750656168,50.4829396325459
5,42,377,333,3.13867314260676,0.124438740187629,0.0396469254789237,251.960212201592,81.053050397878
6,43,370,177,2.28345803669229,0.232984396619096,0.102031389618434,467.597297297297,96.5567567567568
7,44,345,149,2.82810654980877,0.129424768046281,0.0457637524495083,421.553623188406,114.76231884058
8,45,318,289,2.4832555042536,0.0749179587651325,0.0301692510645016,73.0503144654088,130.449685534591
9,46,327,170,2.49045444271396,0.0662350743317353,0.0265955775764185,121.324159021407,160.137614678899
10,47,610,317,2.88012347696903,0.171623322289304,0.0595888765400834,162.545901639344,188.395081967213
11,48,355,308,2.46489468476296,0.154358675130051,0.0626228276949266,448.969014084507,178.464788732394
12,49,414,216,2.29681950937717,0.178587648522068,0.0777543240959736,75.0265700483092,184.724637681159
13,50,1341,747,3.33799772446506,0.167365697138455,0.0501395480026209,221.498881431767,220.367636092468
14,51,446,311,3.02330934472113,0.194554684605255,0.0643515639393496,113.22869955157,199.784753363229
15,52,583,368,2.61151616099325,0.189085847178671,0.0724046245636691,44.2024013722127,211.229845626072
16,53,191,36,0.866724226639079,0.0914589023011164,0.105522494341446,196.853403141361,201.497382198953
17,54,354,255,3.03917457041506,0.222385502377433,0.0731729939248149,354.816384180791,209.768361581921
18,55,614,372,2.59005236455184,0.144137416687356,0.0556503870964386,314.605863192182,257.0667752443
19,56,313,229,1.94115367364683,0.0724479346816361,0.0373221016270848,67.6230031948882,263.757188498403
20,57,1118,503,2.32886989380944,0.289155503218111,0.124161295565175,427.223613595707,296.052772808587
21,58,403,299,2.70121445149539,0.276084322945271,0.102207480339975,471.129032258065,290.937965260546
22,59,596,244,2.34494947583955,0.123344869768344,0.0526002248829621,260.729865771812,303.521812080537
23,60,499,250,2.50178707589449,0.0442930264282284,0.0177045548180362,131.054108216433,300.851703406814
24,61,249,161,2.50231744588417,0.041630288606934,0.016636693587941,191.911646586345,301.506024096386
25,62,736,500,2.64149629705334,0.0971877788503322,0.0367926992586542,343.819293478261,351.432065217391
26,63,846,608,3.29286023233471,0.1187943172228,0.0360763314690015,85.7825059101655,373.908983451537
27,64,367,341,2.62492541004696,0.0812122981064053,0.030938897461834,26.0544959128065,364.67029972752
28,65,250,132,1.8327793911007,0.0696596932936599,0.0380076803743547,420.84,360.432
29,66,308,101,2.31370851985109,0.0780106099744461,0.0337166973735597,480.545454545455,382.866883116883
30,67,677,302,2.60472143622153,0.0932854556164752,0.0358139854493605,122.426883308715,403.469719350074
31,68,317,260,2.58891945242143,0.121027437598663,0.0467482437452682,222.173501577287,423.031545741325
32,69,439,267,2.51554879944127,0.246228232214506,0.097882510674886,463.71298405467,454.838268792711
33,70,376,264,2.53056852587123,0.340144295154936,0.134414180717683,225.872340425532,460.449468085106
34,71,371,112,2.33809612719683,0.279057362611736,0.119352390761752,191.404312668464,470.11320754717
35,72,331,30,2.59150686621135,0.0635390742752483,0.0245181963836118,319.555891238671,472.027190332326
36,73,259,206,1.78622576711584,0.0461532388746854,0.0258384128839477,143.416988416988,485.212355212355
37,74,323,21,1.52180158327291,0.141574149988627,0.0930306234037065,55.984520123839,485.671826625387
