"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,37,393,324,2.89415874980715,0.126523266805163,0.0437167680638091,271.735368956743,21.882951653944
2,38,648,803,2.7007315208575,0.0600286624713776,0.0222268159599655,338.487654320988,73.5679012345679
3,39,389,344,2.49506776228042,0.16964117566645,0.0679906086043141,173.601542416452,62.025706940874
4,40,304,295,2.05637580634505,0.109394588267418,0.0531977608031935,101.717105263158,101.532894736842
5,41,690,900,3.08780332376989,0.0766548243388034,0.0248250345961853,486.402898550725,139.786956521739
6,42,423,291,2.02460668590239,0.347520544216804,0.17164842269693,244.888888888889,125.203309692671
7,43,276,110,1.5362456830254,0.412836099307484,0.268730518737385,190.235507246377,122.097826086957
8,44,256,207,1.49390002041822,0.0475964656290532,0.0318605428599756,149.765625,150.18359375
9,45,607,490,2.29176236169483,0.0584662873027467,0.0255114964273647,431.326194398682,167.171334431631
10,46,631,592,2.72102501885059,0.107983213141331,0.0396847557053867,87.8129952456418,202.125198098257
11,47,499,373,2.42039589059524,0.339922448085306,0.140440846642535,224.380761523046,195.909819639279
12,48,373,187,1.42871076605995,0.198894927725213,0.139212871107368,45.2386058981233,194.217158176944
13,49,790,754,3.26066366041394,0.12756648539335,0.0391228592332504,163.36582278481,211.548101265823
14,50,297,356,3.0059106373041,0.0618563756123839,0.0205782483500111,321.434343434343,199.414141414141
15,51,289,253,2.32598782860178,0.0553971662042761,0.023816619125465,262.979238754325,214.217993079585
16,52,269,285,2.75152219786006,0.0440970417067641,0.016026416847031,368.747211895911,210.28624535316
17,53,451,206,1.51149600454621,0.0650519847132344,0.0430381453325541,39.7760532150776,235.392461197339
18,54,363,303,3.05124566586185,0.0939450477643116,0.0307890802813401,230.123966942149,239.438016528926
19,55,946,400,2.48290098483244,0.173769838139845,0.0699866161403016,136.684989429175,260.00422832981
20,56,763,499,3.8620601889023,0.144933089788945,0.0375274031734183,308.117955439056,278.589777195282
21,57,287,135,2.24598993674632,0.15932338200536,0.0709368191721133,478.156794425087,269.759581881533
22,58,744,477,3.20094757952907,0.171332850951351,0.0535256659768723,440.836021505376,303.939516129032
23,59,403,70,3.42058290136943,0.107801544114571,0.0315155478533826,259.332506203474,318.320099255583
24,60,329,258,3.08999609029888,0.0739300538495057,0.0239256140425585,133.136778115502,340.334346504559
25,61,397,279,2.60720509558955,0.221439963532091,0.0849338488585677,21.3098236775819,378.743073047859
26,62,419,133,3.35723518778151,0.28930948919969,0.0861749246083852,263.582338902148,380.124105011933
27,63,335,220,2.90260597961307,0.1246525896496,0.0429450605852528,111.501492537313,380.080597014925
28,64,419,154,3.49711882676177,0.217042725079222,0.0620632971971951,197.661097852029,392.816229116945
29,65,601,239,2.41313467092324,0.209730482765239,0.0869120506585731,359.85690515807,400.173044925125
30,66,357,151,2.69514473150825,0.128031143791918,0.0475043667581703,45.4285714285714,412.162464985994
31,67,226,87,2.70736223846532,0.0897100178179464,0.0331355799173733,97.1061946902655,407.327433628319
32,68,393,21,1.84796497999076,0.247731385303698,0.134056320323201,270.081424936387,418.254452926209
33,69,865,239,3.44548691485486,0.168837408065496,0.0490024812857569,155.771098265896,429.143352601156
34,70,414,143,3.35723542110715,0.157965338431468,0.0470522077297083,374.227053140097,438.526570048309
35,71,777,466,3.46188058613743,0.196111620236134,0.0566488691208566,104.563706563707,454.899613899614
36,72,436,218,3.84077638458335,0.0871556483229425,0.0226921954302729,305.892201834862,451.094036697248
