"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,36,230,21,2.95507720332287,0.0695977920858751,0.0235519369875058,124.039130434783,18.3782608695652
2,37,371,446,2.40428666076491,0.0798465954181394,0.033210097914338,417.967654986523,44.9838274932615
3,38,571,653,3.19417272348147,0.271631407235903,0.0850396740411206,61.9474605954466,60.3625218914186
4,39,361,427,2.72809587598576,0.0985099628521014,0.0361094211238109,300.146814404432,62.6731301939058
5,40,1798,1066,2.59706563006305,0.274147465801502,0.105560468949276,395.214126807564,84.6484983314794
6,41,575,382,2.78302886986619,0.129294336580851,0.0464581370250277,395.469565217391,127.944347826087
7,42,665,431,3.30584412002008,0.110651198837102,0.0334713903075472,457.470676691729,122.723308270677
8,43,509,561,3.52027597573,0.232908703833027,0.0661620581564572,227.632612966601,130.577603143418
9,44,255,213,2.26280748127823,0.0526328544693226,0.0232599789883985,297.874509803922,131.705882352941
10,45,331,283,2.37939062381963,0.288886430234807,0.121411939402811,116.459214501511,144.208459214502
11,46,459,417,3.15017464438702,0.198032882693527,0.0628640964545827,49.3028322440087,152.239651416122
12,47,483,365,1.92644287849807,0.0633359981335341,0.0328771742159899,91.9316770186335,168.207039337474
13,48,379,112,2.80114552637949,0.0890140477615438,0.0317777305474719,142.527704485488,164.606860158311
14,49,239,79,1.7901181847102,0.0524802454723322,0.0293166372592479,313.719665271967,157.811715481172
15,50,587,408,3.10495799615129,0.174909488915048,0.0563323204796507,365.746166950596,171.872231686542
16,51,202,114,2.62669624648386,0.0402319975645997,0.0153165778564822,333.321782178218,188.143564356436
17,52,264,207,2.73505872618543,0.092039298917303,0.0336516719133376,301.920454545455,190.465909090909
18,53,736,578,2.81651267370312,0.183308226437251,0.0650834019490631,103.860054347826,219.607336956522
19,54,333,261,3.51728245925665,0.0532991219647205,0.015153494944499,416.129129129129,239.744744744745
20,55,580,419,2.04294212035248,0.0656926938224639,0.0321559251082109,234.770689655172,251.327586206897
21,56,1297,663,1.6797498269174,0.374458479724942,0.222925148569374,134.575944487278,265.51734772552
22,57,404,253,3.58631973185771,0.129247503601356,0.0360390353523794,36.6608910891089,254.160891089109
23,58,198,359,1.00917331747748,0.258541622835512,0.256191496899422,113.863636363636,253.79797979798
24,59,552,230,1.90979643629255,0.0825768507369112,0.0432385615386402,94.7210144927536,304.268115942029
25,60,716,571,3.05957406134705,0.109564337875663,0.0358103238159316,187.518156424581,314.152234636872
26,61,580,222,2.5852127470191,0.117438641631347,0.0454270704671254,477.462068965517,326.760344827586
27,62,987,645,2.94700491949861,0.126418043553763,0.0428971267463208,176.275582573455,380.046605876393
28,63,441,241,2.55904198038803,0.30051335709381,0.117431976261774,300.079365079365,353.256235827664
29,64,420,40,3.64243787188188,0.138402634724447,0.0379972533760586,443.4,365.092857142857
30,65,424,403,2.7617236293067,0.182873259427844,0.0662170745425938,282.330188679245,442.306603773585
31,66,306,212,1.89449930165196,0.0551073591869036,0.0290880863027246,240.303921568627,444.271241830065
32,67,375,289,4.00211402044357,0.133537031102973,0.0333666233447723,354.765333333333,452.642666666667
33,68,634,226,2.22427426187763,0.247631397868406,0.111331323709769,178.722397476341,459.031545741325
34,69,330,154,2.54971842189101,0.121857531598891,0.0477925446797042,106.948484848485,465.639393939394
35,70,167,21,1.54236376890113,0.033988968732254,0.0220369340991909,251.652694610778,474.568862275449
