"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,20,1169,959,0.919920099568781,0.146227637586874,0.158956889468356,1303.62874251497,320.994011976048
2,21,733,724,0.824160166352091,0.134130841012545,0.162748512350745,992.106412005457,336.388813096862
3,22,928,761,0.935768256716226,0.139111767073662,0.148660489469721,121.653017241379,637.198275862069
4,23,1172,1052,0.952214908619654,0.167917984580055,0.176344628780778,1355.12542662116,669.596416382253
5,24,579,695,1.01692595045721,0.142961486255087,0.14058200224983,1692.46977547496,701.227979274611
6,25,613,545,1.01885971437136,0.139817845114954,0.137229731574206,761.2088091354,744.308319738989
7,26,585,1018,0.836930640854211,0.127679565756929,0.152556925896049,249.148717948718,1008.7641025641
8,27,1064,1108,1.00348111002225,0.151413553338599,0.150888294584082,959.843045112782,1007.92105263158
9,28,506,775,1.00090668251803,0.137554593975823,0.137429988607699,121.187747035573,1010.86166007905
10,29,748,370,0.889461085168054,0.136313493748901,0.15325402766007,1258.09625668449,1134.36764705882
11,30,948,609,0.870086686811707,0.167089508971758,0.192037772217881,1479.43776371308,1143.70675105485
12,31,1130,1277,0.920364398040313,0.176053571320061,0.191286811718188,1345.14513274336,1192.74247787611
13,32,962,407,1.13736089514924,0.137707565128027,0.121076402147585,1572.95634095634,1219.70997920998
14,33,952,787,0.957654557149963,0.13885043145205,0.144990101509334,853.098739495798,1303.22058823529
15,34,685,544,1.07874127824846,0.12647889159356,0.117246733896122,478.74598540146,1517.64525547445
16,35,998,793,1.10130583797682,0.141582195442996,0.128558471734875,1196.95290581162,1546.8126252505
17,36,980,374,1.15733494963498,0.159875685682833,0.138141240557245,404.362244897959,1856.15714285714
18,37,650,517,1.16335484781152,0.153367724821147,0.131832282394025,1256.43230769231,1893.23846153846
19,38,692,1030,0.948666083052138,0.129828344823906,0.136853574870317,1104.01878612717,1971.62427745665
