"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,38,1586,1598,1.12381234543407,0.194441117156673,0.173019203736875,720.951450189155,62.5863808322825
2,39,1201,1008,1.26459408122486,0.207362916396759,0.163975871368867,393.869275603664,78.2639467110741
3,40,1416,1101,1.00057900602942,0.183820005612217,0.183713634310264,1943.90889830508,109.854519774011
4,41,1135,497,1.17774022542536,0.2028252314313,0.172215593093159,519.294273127753,133.373568281938
5,42,2267,1636,1.27549276008977,0.213627060418087,0.16748590592004,1440.22981914424,177.485222761359
6,43,1452,597,1.22030691182444,0.209735466149457,0.171871079412218,405.742424242424,170.97520661157
7,44,1181,1566,1.13480016046267,0.182084965102255,0.160455533446539,554.988145639289,211.612193056732
8,45,1257,669,1.23846332119701,0.21961104789603,0.177325435592045,1259.19888623707,224.668257756563
9,46,1467,1328,1.24081864758911,0.229678755983016,0.185102598537892,1355.19427402863,233.040899795501
10,47,1022,1050,1.17187596804451,0.144594610937494,0.123387299407441,531.181017612524,368.151663405088
11,48,923,1328,1.10861957764436,0.15110181131864,0.136297260454039,822.029252437703,417.44420368364
12,49,1239,2054,1.02739847729877,0.189646759800889,0.184589294213777,1366.0807102502,525.728813559322
13,50,1340,1145,1.19162875051841,0.210827027599471,0.176923414702567,932.520895522388,591.670895522388
14,51,1794,2862,1.23999467019534,0.176082240174113,0.142002416951013,478.538461538462,717.017279821628
15,52,1035,673,1.17079354993942,0.182286899834841,0.155695169181855,1459.38164251208,769.789371980676
16,53,1266,981,1.24419917491808,0.209589246656304,0.168453131043189,1671.58293838863,836.163507109005
17,54,1588,1261,1.24181850146119,0.235352693841947,0.189522618293268,1501.26385390428,852.269521410579
18,55,2308,1721,1.27516354853781,0.205837805588689,0.161420710170642,1896.2027729636,944.961005199307
19,56,1095,1161,1.12087155620284,0.217622470198747,0.194154690601645,1662.3095890411,914.771689497717
20,57,1499,972,1.19484902159636,0.238376093968294,0.199503108476261,1894.65843895931,1112.89526350901
21,58,1364,1129,1.15730187424142,0.184112046863544,0.159087314175676,137.853372434018,1114.77712609971
22,59,2238,1561,1.10131506113383,0.190641174145599,0.173103211672534,578.741286863271,1167.81769436997
23,60,1494,1758,1.13830162997354,0.226212977338514,0.198728501639564,1241.3547523427,1229.10174029451
24,61,1552,1859,0.958856452712884,0.22428811550293,0.233912088580469,96.3698453608247,1306.42783505155
25,62,1586,1501,1.22019831191634,0.20491623364622,0.167936827682048,1834.10277427491,1353.5
26,63,1356,1632,1.04718862576819,0.17799059387078,0.169969945710794,868.893067846608,1394.96091445428
27,64,1177,1510,1.28375442009091,0.220270061351769,0.171582709203969,745.577740016992,1404.41801189465
28,65,1335,766,1.32772207939177,0.207818597090099,0.156522664129605,690.63670411985,1469.96479400749
29,66,1024,963,1.16361665282179,0.207042038605325,0.177929765875424,230.1796875,1568.4443359375
30,67,1447,1061,1.2922682494874,0.230785419398224,0.178589406255063,970.709744298549,1599.69868693849
31,68,677,953,1.23802233085261,0.200081524198228,0.161613824898,907.426883308715,1640.6129985229
32,69,1241,1265,1.12266133448516,0.18328807576295,0.163262125569688,207.946011281225,1661.35132957293
33,70,1144,927,1.20258400708495,0.169982516148687,0.141347727183503,743.163461538462,1704.10926573427
34,71,854,891,1.12279426850283,0.157107747098329,0.139925676061583,645.454332552693,1709.31967213115
35,72,1775,768,1.19006509510463,0.208484695308496,0.175187639874578,1383.59605633803,1786.35154929577
36,73,1220,1345,1.20624960029485,0.189484832907457,0.15708592389265,1604.13524590164,1843.92131147541
37,74,1969,1276,1.18850279794399,0.214860915642834,0.180782843771614,623.003555104114,1864.43524631793
